Location,Month,Prices
"Québec, Quebec",Jul-14,151.1
"Québec, Quebec",Aug-14,147.2
"Québec, Quebec",Sep-14,151.4
"Québec, Quebec",Oct-14,144.5
"Québec, Quebec",Nov-14,129.7
"Québec, Quebec",Dec-14,122.7
"Québec, Quebec",Jan-15,110
"Québec, Quebec",Feb-15,113.8
"Québec, Quebec",Mar-15,124.5
"Québec, Quebec",Apr-15,123.7
"Québec, Quebec",May-15,131.5
"Québec, Quebec",Jun-15,133.4
"Québec, Quebec",Jul-15,135.8
"Québec, Quebec",Aug-15,128.6
"Québec, Quebec",Sep-15,125.2
"Québec, Quebec",Oct-15,117
"Québec, Quebec",Nov-15,118.2
"Québec, Quebec",Dec-15,115.9
"Québec, Quebec",Jan-16,111.9
"Québec, Quebec",Feb-16,104.1
"Québec, Quebec",Mar-16,110.2
"Québec, Quebec",Apr-16,116
"Québec, Quebec",May-16,118.1
"Québec, Quebec",Jun-16,121.4
"Québec, Quebec",Jul-16,114.4
"Québec, Quebec",Aug-16,116.1
"Québec, Quebec",Sep-16,117.7
"Québec, Quebec",Oct-16,119.6
"Québec, Quebec",Nov-16,118.4
"Québec, Quebec",Dec-16,120.6
"Québec, Quebec",Jan-17,125.5
"Québec, Quebec",Feb-17,121.1
"Québec, Quebec",Mar-17,119.2
"Québec, Quebec",Apr-17,129.9
"Québec, Quebec",May-17,127
"Québec, Quebec",Jun-17,122.5
"Québec, Quebec",Jul-17,121.8
"Québec, Quebec",Aug-17,129.6
"Québec, Quebec",Sep-17,137.9
"Québec, Quebec",Oct-17,127.7
"Québec, Quebec",Nov-17,136.5
"Québec, Quebec",Dec-17,130.5
"Québec, Quebec",Jan-18,135.6
"Québec, Quebec",Feb-18,135.9
"Québec, Quebec",Mar-18,139.9
"Québec, Quebec",Apr-18,148.4
"Québec, Quebec",May-18,153.4
"Québec, Quebec",Jun-18,148.5
"Québec, Quebec",Jul-18,147.3
"Québec, Quebec",Aug-18,148
"Québec, Quebec",Sep-18,148.7
"Québec, Quebec",Oct-18,144.3
"Québec, Quebec",Nov-18,132.3
"Québec, Quebec",Dec-18,125.9
"Québec, Quebec",Jan-19,124.4
"Québec, Quebec",Feb-19,124.7
"Québec, Quebec",Mar-19,139.3
"Québec, Quebec",Apr-19,148.1
"Québec, Quebec",May-19,150.3
"Québec, Quebec",Jun-19,140.3
"Québec, Quebec",Jul-19,145.8
"Québec, Quebec",Aug-19,137
"Québec, Quebec",Sep-19,135.7
"Québec, Quebec",Oct-19,134.1
"Québec, Quebec",Nov-19,136
"Québec, Quebec",Dec-19,136
"Québec, Quebec",Jan-20,134.6
"Québec, Quebec",Feb-20,133.1
"Québec, Quebec",Mar-20,119.3
"Québec, Quebec",Apr-20,101.2
"Québec, Quebec",May-20,113.9
"Québec, Quebec",Jun-20,124.2
"Québec, Quebec",Jul-20,130
"Québec, Quebec",Aug-20,129
"Québec, Quebec",Sep-20,128.4
"Québec, Quebec",Oct-20,122.1
"Québec, Quebec",Nov-20,124.6
"Québec, Quebec",Dec-20,128.8
"Québec, Quebec",Jan-21,136.4
"Québec, Quebec",Feb-21,142.6
"Québec, Quebec",Mar-21,150.1
"Québec, Quebec",Apr-21,150.2
"Québec, Quebec",May-21,155.2
"Québec, Quebec",Jun-21,156.3
"Québec, Quebec",Jul-21,159.2
"Québec, Quebec",Aug-21,161.5
"Québec, Quebec",Sep-21,166
"Québec, Quebec",Oct-21,172.3
"Québec, Quebec",Nov-21,175.9
"Québec, Quebec",Dec-21,171.1
"Québec, Quebec",Jan-22,174.1
"Québec, Quebec",Feb-22,185.9
"Québec, Quebec",Mar-22,203.2
"Québec, Quebec",Apr-22,202.5
"Québec, Quebec",May-22,228.3
"Québec, Quebec",Jun-22,241.8
"Québec, Quebec",Jul-22,223.3
"Québec, Quebec",Aug-22,208.8
"Québec, Quebec",Sep-22,187.9
"Québec, Quebec",Oct-22,198.5
"Québec, Quebec",Nov-22,201.7
"Québec, Quebec",Dec-22,180
"Québec, Quebec",Jan-23,188.6
"Québec, Quebec",Feb-23,186.1
"Québec, Quebec",Mar-23,187
"Québec, Quebec",Apr-23,195.1
"Québec, Quebec",May-23,197.3
"Québec, Quebec",Jun-23,201.5
"Québec, Quebec",Jul-23,198.9
"Québec, Quebec",Aug-23,209.7
"Québec, Quebec",Sep-23,207.4
"Québec, Quebec",Oct-23,197.9
"Québec, Quebec",Nov-23,191.1
"Québec, Quebec",Dec-23,187.8
"Québec, Quebec",Jan-24,185
"Québec, Quebec",Feb-24,187.4
"Québec, Quebec",Mar-24,189.3
,,
"Montréal, Quebec",Jan-90,63.4
"Montréal, Quebec",Feb-90,63.4
"Montréal, Quebec",Mar-90,64.5
"Montréal, Quebec",Apr-90,65.8
"Montréal, Quebec",May-90,66
"Montréal, Quebec",Jun-90,66.8
"Montréal, Quebec",Jul-90,66.9
"Montréal, Quebec",Aug-90,66.9
"Montréal, Quebec",Sep-90,68.1
"Montréal, Quebec",Oct-90,72.2
"Montréal, Quebec",Nov-90,74.1
"Montréal, Quebec",Dec-90,76
"Montréal, Quebec",Jan-91,78.1
"Montréal, Quebec",Feb-91,73.5
"Montréal, Quebec",Mar-91,69.1
"Montréal, Quebec",Apr-91,67.8
"Montréal, Quebec",May-91,67.7
"Montréal, Quebec",Jun-91,68.8
"Montréal, Quebec",Jul-91,68.8
"Montréal, Quebec",Aug-91,69.3
"Montréal, Quebec",Sep-91,72.3
"Montréal, Quebec",Oct-91,72.3
"Montréal, Quebec",Nov-91,69.7
"Montréal, Quebec",Dec-91,67.3
"Montréal, Quebec",Jan-92,70.2
"Montréal, Quebec",Feb-92,66.4
"Montréal, Quebec",Mar-92,64.7
"Montréal, Quebec",Apr-92,67.4
"Montréal, Quebec",May-92,67.2
"Montréal, Quebec",Jun-92,68.6
"Montréal, Quebec",Jul-92,68.9
"Montréal, Quebec",Aug-92,67.9
"Montréal, Quebec",Sep-92,68.4
"Montréal, Quebec",Oct-92,66.9
"Montréal, Quebec",Nov-92,67.9
"Montréal, Quebec",Dec-92,68.9
"Montréal, Quebec",Jan-93,67.4
"Montréal, Quebec",Feb-93,66
"Montréal, Quebec",Mar-93,66.9
"Montréal, Quebec",Apr-93,66.6
"Montréal, Quebec",May-93,67.5
"Montréal, Quebec",Jun-93,70.2
"Montréal, Quebec",Jul-93,68.8
"Montréal, Quebec",Aug-93,65.1
"Montréal, Quebec",Sep-93,65.9
"Montréal, Quebec",Oct-93,64.1
"Montréal, Quebec",Nov-93,65.5
"Montréal, Quebec",Dec-93,62.1
"Montréal, Quebec",Jan-94,60.5
"Montréal, Quebec",Feb-94,62.3
"Montréal, Quebec",Mar-94,63.2
"Montréal, Quebec",Apr-94,64.1
"Montréal, Quebec",May-94,62.1
"Montréal, Quebec",Jun-94,66.8
"Montréal, Quebec",Jul-94,65.8
"Montréal, Quebec",Aug-94,69.4
"Montréal, Quebec",Sep-94,67.1
"Montréal, Quebec",Oct-94,62.7
"Montréal, Quebec",Nov-94,67
"Montréal, Quebec",Dec-94,64
"Montréal, Quebec",Jan-95,65.1
"Montréal, Quebec",Feb-95,65.2
"Montréal, Quebec",Mar-95,64.3
"Montréal, Quebec",Apr-95,68.6
"Montréal, Quebec",May-95,71.5
"Montréal, Quebec",Jun-95,68.5
"Montréal, Quebec",Jul-95,68.2
"Montréal, Quebec",Aug-95,66.9
"Montréal, Quebec",Sep-95,68.3
"Montréal, Quebec",Oct-95,64.1
"Montréal, Quebec",Nov-95,64.7
"Montréal, Quebec",Dec-95,69.3
"Montréal, Quebec",Jan-96,70.4
"Montréal, Quebec",Feb-96,69.1
"Montréal, Quebec",Mar-96,69.7
"Montréal, Quebec",Apr-96,69.6
"Montréal, Quebec",May-96,77.7
"Montréal, Quebec",Jun-96,73.7
"Montréal, Quebec",Jul-96,64.2
"Montréal, Quebec",Aug-96,64.9
"Montréal, Quebec",Sep-96,64.1
"Montréal, Quebec",Oct-96,69.1
"Montréal, Quebec",Nov-96,66.4
"Montréal, Quebec",Dec-96,69
"Montréal, Quebec",Jan-97,64.2
"Montréal, Quebec",Feb-97,65.2
"Montréal, Quebec",Mar-97,63.6
"Montréal, Quebec",Apr-97,61.2
"Montréal, Quebec",May-97,62
"Montréal, Quebec",Jun-97,63.2
"Montréal, Quebec",Jul-97,61.1
"Montréal, Quebec",Aug-97,65
"Montréal, Quebec",Sep-97,67.7
"Montréal, Quebec",Oct-97,65.2
"Montréal, Quebec",Nov-97,61.5
"Montréal, Quebec",Dec-97,61.1
"Montréal, Quebec",Jan-98,68.5
"Montréal, Quebec",Feb-98,66.5
"Montréal, Quebec",Mar-98,61.6
"Montréal, Quebec",Apr-98,64.4
"Montréal, Quebec",May-98,65.2
"Montréal, Quebec",Jun-98,64.7
"Montréal, Quebec",Jul-98,64.4
"Montréal, Quebec",Aug-98,62.3
"Montréal, Quebec",Sep-98,61.8
"Montréal, Quebec",Oct-98,63.8
"Montréal, Quebec",Nov-98,63.6
"Montréal, Quebec",Dec-98,61.1
"Montréal, Quebec",Jan-99,64.4
"Montréal, Quebec",Feb-99,59.7
"Montréal, Quebec",Mar-99,65.3
"Montréal, Quebec",Apr-99,68.5
"Montréal, Quebec",May-99,69.5
"Montréal, Quebec",Jun-99,67.6
"Montréal, Quebec",Jul-99,71
"Montréal, Quebec",Aug-99,74.4
"Montréal, Quebec",Sep-99,76.2
"Montréal, Quebec",Oct-99,76.7
"Montréal, Quebec",Nov-99,74.8
"Montréal, Quebec",Dec-99,76.6
"Montréal, Quebec",Jan-00,76.1
"Montréal, Quebec",Feb-00,80.6
"Montréal, Quebec",Mar-00,85.7
"Montréal, Quebec",Apr-00,78.8
"Montréal, Quebec",May-00,81.8
"Montréal, Quebec",Jun-00,88.9
"Montréal, Quebec",Jul-00,86.6
"Montréal, Quebec",Aug-00,85
"Montréal, Quebec",Sep-00,87.7
"Montréal, Quebec",Oct-00,88.4
"Montréal, Quebec",Nov-00,87.5
"Montréal, Quebec",Dec-00,82.7
"Montréal, Quebec",Jan-01,83.9
"Montréal, Quebec",Feb-01,84.3
"Montréal, Quebec",Mar-01,83
"Montréal, Quebec",Apr-01,88.1
"Montréal, Quebec",May-01,91
"Montréal, Quebec",Jun-01,81.4
"Montréal, Quebec",Jul-01,75.4
"Montréal, Quebec",Aug-01,79.6
"Montréal, Quebec",Sep-01,80.7
"Montréal, Quebec",Oct-01,75.8
"Montréal, Quebec",Nov-01,68.4
"Montréal, Quebec",Dec-01,70
"Montréal, Quebec",Jan-02,69.3
"Montréal, Quebec",Feb-02,71.4
"Montréal, Quebec",Mar-02,76.6
"Montréal, Quebec",Apr-02,78.9
"Montréal, Quebec",May-02,74.9
"Montréal, Quebec",Jun-02,74
"Montréal, Quebec",Jul-02,79.9
"Montréal, Quebec",Aug-02,81.4
"Montréal, Quebec",Sep-02,80.1
"Montréal, Quebec",Oct-02,83.4
"Montréal, Quebec",Nov-02,79
"Montréal, Quebec",Dec-02,79.8
"Montréal, Quebec",Jan-03,85.2
"Montréal, Quebec",Feb-03,91.8
"Montréal, Quebec",Mar-03,90.2
"Montréal, Quebec",Apr-03,80.9
"Montréal, Quebec",May-03,77.1
"Montréal, Quebec",Jun-03,79
"Montréal, Quebec",Jul-03,80.8
"Montréal, Quebec",Aug-03,86.3
"Montréal, Quebec",Sep-03,83
"Montréal, Quebec",Oct-03,80.5
"Montréal, Quebec",Nov-03,78.7
"Montréal, Quebec",Dec-03,79.8
"Montréal, Quebec",Jan-04,84.9
"Montréal, Quebec",Feb-04,86.7
"Montréal, Quebec",Mar-04,88.2
"Montréal, Quebec",Apr-04,88.8
"Montréal, Quebec",May-04,102.3
"Montréal, Quebec",Jun-04,95.6
"Montréal, Quebec",Jul-04,93.4
"Montréal, Quebec",Aug-04,94.3
"Montréal, Quebec",Sep-04,93.2
"Montréal, Quebec",Oct-04,99.7
"Montréal, Quebec",Nov-04,91
"Montréal, Quebec",Dec-04,85.9
"Montréal, Quebec",Jan-05,89.9
"Montréal, Quebec",Feb-05,91.4
"Montréal, Quebec",Mar-05,97.9
"Montréal, Quebec",Apr-05,100.6
"Montréal, Quebec",May-05,96.3
"Montréal, Quebec",Jun-05,104
"Montréal, Quebec",Jul-05,104.2
"Montréal, Quebec",Aug-05,112.6
"Montréal, Quebec",Sep-05,124
"Montréal, Quebec",Oct-05,111.5
"Montréal, Quebec",Nov-05,99.1
"Montréal, Quebec",Dec-05,99.1
"Montréal, Quebec",Jan-06,107.7
"Montréal, Quebec",Feb-06,98.6
"Montréal, Quebec",Mar-06,104.7
"Montréal, Quebec",Apr-06,117.4
"Montréal, Quebec",May-06,112.8
"Montréal, Quebec",Jun-06,113
"Montréal, Quebec",Jul-06,120
"Montréal, Quebec",Aug-06,119.5
"Montréal, Quebec",Sep-06,98.2
"Montréal, Quebec",Oct-06,95.3
"Montréal, Quebec",Nov-06,97.5
"Montréal, Quebec",Dec-06,101.1
"Montréal, Quebec",Jan-07,97.1
"Montréal, Quebec",Feb-07,100.3
"Montréal, Quebec",Mar-07,113.8
"Montréal, Quebec",Apr-07,116.9
"Montréal, Quebec",May-07,121.3
"Montréal, Quebec",Jun-07,112.6
"Montréal, Quebec",Jul-07,114.7
"Montréal, Quebec",Aug-07,109.9
"Montréal, Quebec",Sep-07,111.4
"Montréal, Quebec",Oct-07,110.1
"Montréal, Quebec",Nov-07,114
"Montréal, Quebec",Dec-07,117.5
"Montréal, Quebec",Jan-08,121.2
"Montréal, Quebec",Feb-08,122.1
"Montréal, Quebec",Mar-08,122.8
"Montréal, Quebec",Apr-08,131.5
"Montréal, Quebec",May-08,144.8
"Montréal, Quebec",Jun-08,150.5
"Montréal, Quebec",Jul-08,150.6
"Montréal, Quebec",Aug-08,136.3
"Montréal, Quebec",Sep-08,138.8
"Montréal, Quebec",Oct-08,119.3
"Montréal, Quebec",Nov-08,95.2
"Montréal, Quebec",Dec-08,87.3
"Montréal, Quebec",Jan-09,92.9
"Montréal, Quebec",Feb-09,97
"Montréal, Quebec",Mar-09,98.9
"Montréal, Quebec",Apr-09,97.2
"Montréal, Quebec",May-09,109.1
"Montréal, Quebec",Jun-09,113.5
"Montréal, Quebec",Jul-09,108.4
"Montréal, Quebec",Aug-09,112.4
"Montréal, Quebec",Sep-09,111.3
"Montréal, Quebec",Oct-09,108.6
"Montréal, Quebec",Nov-09,113.4
"Montréal, Quebec",Dec-09,109.1
"Montréal, Quebec",Jan-10,113.9
"Montréal, Quebec",Feb-10,112.5
"Montréal, Quebec",Mar-10,117.6
"Montréal, Quebec",Apr-10,117.4
"Montréal, Quebec",May-10,114.9
"Montréal, Quebec",Jun-10,112.4
"Montréal, Quebec",Jul-10,112.2
"Montréal, Quebec",Aug-10,110.3
"Montréal, Quebec",Sep-10,113.8
"Montréal, Quebec",Oct-10,119.2
"Montréal, Quebec",Nov-10,123.8
"Montréal, Quebec",Dec-10,125.6
"Montréal, Quebec",Jan-11,129
"Montréal, Quebec",Feb-11,129.6
"Montréal, Quebec",Mar-11,138.9
"Montréal, Quebec",Apr-11,147.4
"Montréal, Quebec",May-11,144.9
"Montréal, Quebec",Jun-11,141.3
"Montréal, Quebec",Jul-11,142
"Montréal, Quebec",Aug-11,142.1
"Montréal, Quebec",Sep-11,140.2
"Montréal, Quebec",Oct-11,140
"Montréal, Quebec",Nov-11,139.4
"Montréal, Quebec",Dec-11,137
"Montréal, Quebec",Jan-12,142.5
"Montréal, Quebec",Feb-12,146.3
"Montréal, Quebec",Mar-12,148.9
"Montréal, Quebec",Apr-12,152.8
"Montréal, Quebec",May-12,144.9
"Montréal, Quebec",Jun-12,141
"Montréal, Quebec",Jul-12,143.1
"Montréal, Quebec",Aug-12,148.4
"Montréal, Quebec",Sep-12,151.2
"Montréal, Quebec",Oct-12,149.6
"Montréal, Quebec",Nov-12,142.8
"Montréal, Quebec",Dec-12,139.6
"Montréal, Quebec",Jan-13,141.5
"Montréal, Quebec",Feb-13,153.4
"Montréal, Quebec",Mar-13,149
"Montréal, Quebec",Apr-13,144.8
"Montréal, Quebec",May-13,146.5
"Montréal, Quebec",Jun-13,148.6
"Montréal, Quebec",Jul-13,153
"Montréal, Quebec",Aug-13,150.9
"Montréal, Quebec",Sep-13,149.8
"Montréal, Quebec",Oct-13,143.2
"Montréal, Quebec",Nov-13,144.4
"Montréal, Quebec",Dec-13,147.3
"Montréal, Quebec",Jan-14,149.4
"Montréal, Quebec",Feb-14,149.2
"Montréal, Quebec",Mar-14,153.4
"Montréal, Quebec",Apr-14,154.7
"Montréal, Quebec",May-14,154.7
"Montréal, Quebec",Jun-14,157.4
"Montréal, Quebec",Jul-14,155.4
"Montréal, Quebec",Aug-14,152.5
"Montréal, Quebec",Sep-14,152.1
"Montréal, Quebec",Oct-14,146.6
"Montréal, Quebec",Nov-14,137.9
"Montréal, Quebec",Dec-14,128.2
"Montréal, Quebec",Jan-15,116
"Montréal, Quebec",Feb-15,125
"Montréal, Quebec",Mar-15,131.7
"Montréal, Quebec",Apr-15,130.9
"Montréal, Quebec",May-15,138.5
"Montréal, Quebec",Jun-15,143.5
"Montréal, Quebec",Jul-15,141.2
"Montréal, Quebec",Aug-15,134.5
"Montréal, Quebec",Sep-15,128
"Montréal, Quebec",Oct-15,126.1
"Montréal, Quebec",Nov-15,124.8
"Montréal, Quebec",Dec-15,122.8
"Montréal, Quebec",Jan-16,116.7
"Montréal, Quebec",Feb-16,112.4
"Montréal, Quebec",Mar-16,112.4
"Montréal, Quebec",Apr-16,122.7
"Montréal, Quebec",May-16,124.6
"Montréal, Quebec",Jun-16,125.6
"Montréal, Quebec",Jul-16,121.1
"Montréal, Quebec",Aug-16,123
"Montréal, Quebec",Sep-16,126.1
"Montréal, Quebec",Oct-16,130.7
"Montréal, Quebec",Nov-16,126.5
"Montréal, Quebec",Dec-16,132.2
"Montréal, Quebec",Jan-17,131.4
"Montréal, Quebec",Feb-17,128.1
"Montréal, Quebec",Mar-17,128
"Montréal, Quebec",Apr-17,139.9
"Montréal, Quebec",May-17,134.6
"Montréal, Quebec",Jun-17,129.6
"Montréal, Quebec",Jul-17,131
"Montréal, Quebec",Aug-17,133.3
"Montréal, Quebec",Sep-17,140.1
"Montréal, Quebec",Oct-17,134.7
"Montréal, Quebec",Nov-17,142.1
"Montréal, Quebec",Dec-17,138.1
"Montréal, Quebec",Jan-18,143
"Montréal, Quebec",Feb-18,142.9
"Montréal, Quebec",Mar-18,145.4
"Montréal, Quebec",Apr-18,153.5
"Montréal, Quebec",May-18,158.4
"Montréal, Quebec",Jun-18,155.4
"Montréal, Quebec",Jul-18,153.4
"Montréal, Quebec",Aug-18,154.2
"Montréal, Quebec",Sep-18,155.6
"Montréal, Quebec",Oct-18,147.5
"Montréal, Quebec",Nov-18,133.1
"Montréal, Quebec",Dec-18,128.6
"Montréal, Quebec",Jan-19,128
"Montréal, Quebec",Feb-19,129.7
"Montréal, Quebec",Mar-19,142.1
"Montréal, Quebec",Apr-19,152.3
"Montréal, Quebec",May-19,154.4
"Montréal, Quebec",Jun-19,145.4
"Montréal, Quebec",Jul-19,150.5
"Montréal, Quebec",Aug-19,142
"Montréal, Quebec",Sep-19,140.9
"Montréal, Quebec",Oct-19,140.8
"Montréal, Quebec",Nov-19,141.2
"Montréal, Quebec",Dec-19,141.4
"Montréal, Quebec",Jan-20,139.9
"Montréal, Quebec",Feb-20,138
"Montréal, Quebec",Mar-20,117.5
"Montréal, Quebec",Apr-20,103.4
"Montréal, Quebec",May-20,115
"Montréal, Quebec",Jun-20,123.8
"Montréal, Quebec",Jul-20,128.8
"Montréal, Quebec",Aug-20,127.6
"Montréal, Quebec",Sep-20,125.2
"Montréal, Quebec",Oct-20,124.4
"Montréal, Quebec",Nov-20,124.2
"Montréal, Quebec",Dec-20,128.2
"Montréal, Quebec",Jan-21,135.1
"Montréal, Quebec",Feb-21,142.5
"Montréal, Quebec",Mar-21,148.9
"Montréal, Quebec",Apr-21,148.3
"Montréal, Quebec",May-21,154
"Montréal, Quebec",Jun-21,157.3
"Montréal, Quebec",Jul-21,160.4
"Montréal, Quebec",Aug-21,162.1
"Montréal, Quebec",Sep-21,164.3
"Montréal, Quebec",Oct-21,173
"Montréal, Quebec",Nov-21,173.4
"Montréal, Quebec",Dec-21,169.8
"Montréal, Quebec",Jan-22,177.3
"Montréal, Quebec",Feb-22,188.3
"Montréal, Quebec",Mar-22,205.7
"Montréal, Quebec",Apr-22,203.3
"Montréal, Quebec",May-22,227.6
"Montréal, Quebec",Jun-22,238.3
"Montréal, Quebec",Jul-22,219.3
"Montréal, Quebec",Aug-22,206
"Montréal, Quebec",Sep-22,183.2
"Montréal, Quebec",Oct-22,195.9
"Montréal, Quebec",Nov-22,196
"Montréal, Quebec",Dec-22,174
"Montréal, Quebec",Jan-23,183.5
"Montréal, Quebec",Feb-23,181.3
"Montréal, Quebec",Mar-23,183.2
"Montréal, Quebec",Apr-23,190.2
"Montréal, Quebec",May-23,189.3
"Montréal, Quebec",Jun-23,192.1
"Montréal, Quebec",Jul-23,195.9
"Montréal, Quebec",Aug-23,203.9
"Montréal, Quebec",Sep-23,202.6
"Montréal, Quebec",Oct-23,190.6
"Montréal, Quebec",Nov-23,186.4
"Montréal, Quebec",Dec-23,182.7
"Montréal, Quebec",Jan-24,182.9
"Montréal, Quebec",Feb-24,187.9
"Montréal, Quebec",Mar-24,193.5
,,
"Ottawa, Ontario",Jan-90,59.9
"Ottawa, Ontario",Feb-90,60.1
"Ottawa, Ontario",Mar-90,60.3
"Ottawa, Ontario",Apr-90,61
"Ottawa, Ontario",May-90,61.1
"Ottawa, Ontario",Jun-90,61.5
"Ottawa, Ontario",Jul-90,62.1
"Ottawa, Ontario",Aug-90,62.2
"Ottawa, Ontario",Sep-90,63.4
"Ottawa, Ontario",Oct-90,67.2
"Ottawa, Ontario",Nov-90,71.1
"Ottawa, Ontario",Dec-90,71
"Ottawa, Ontario",Jan-91,71.6
"Ottawa, Ontario",Feb-91,68.3
"Ottawa, Ontario",Mar-91,64.2
"Ottawa, Ontario",Apr-91,61.2
"Ottawa, Ontario",May-91,62.8
"Ottawa, Ontario",Jun-91,64.4
"Ottawa, Ontario",Jul-91,65.5
"Ottawa, Ontario",Aug-91,65.4
"Ottawa, Ontario",Sep-91,65.1
"Ottawa, Ontario",Oct-91,64.9
"Ottawa, Ontario",Nov-91,63
"Ottawa, Ontario",Dec-91,63
"Ottawa, Ontario",Jan-92,64
"Ottawa, Ontario",Feb-92,63.8
"Ottawa, Ontario",Mar-92,63.3
"Ottawa, Ontario",Apr-92,63.5
"Ottawa, Ontario",May-92,63.7
"Ottawa, Ontario",Jun-92,65.9
"Ottawa, Ontario",Jul-92,65.4
"Ottawa, Ontario",Aug-92,65
"Ottawa, Ontario",Sep-92,64.9
"Ottawa, Ontario",Oct-92,64
"Ottawa, Ontario",Nov-92,63.6
"Ottawa, Ontario",Dec-92,63.5
"Ottawa, Ontario",Jan-93,63
"Ottawa, Ontario",Feb-93,62.3
"Ottawa, Ontario",Mar-93,62.3
"Ottawa, Ontario",Apr-93,62.7
"Ottawa, Ontario",May-93,62.4
"Ottawa, Ontario",Jun-93,64
"Ottawa, Ontario",Jul-93,64
"Ottawa, Ontario",Aug-93,61.8
"Ottawa, Ontario",Sep-93,63.9
"Ottawa, Ontario",Oct-93,61.8
"Ottawa, Ontario",Nov-93,60.8
"Ottawa, Ontario",Dec-93,58.9
"Ottawa, Ontario",Jan-94,57.4
"Ottawa, Ontario",Feb-94,58.1
"Ottawa, Ontario",Mar-94,59.3
"Ottawa, Ontario",Apr-94,60.4
"Ottawa, Ontario",May-94,60.6
"Ottawa, Ontario",Jun-94,62.1
"Ottawa, Ontario",Jul-94,63.8
"Ottawa, Ontario",Aug-94,65.3
"Ottawa, Ontario",Sep-94,62.7
"Ottawa, Ontario",Oct-94,60.9
"Ottawa, Ontario",Nov-94,63.4
"Ottawa, Ontario",Dec-94,61.2
"Ottawa, Ontario",Jan-95,61.6
"Ottawa, Ontario",Feb-95,62.4
"Ottawa, Ontario",Mar-95,63.3
"Ottawa, Ontario",Apr-95,65.5
"Ottawa, Ontario",May-95,67.6
"Ottawa, Ontario",Jun-95,66.2
"Ottawa, Ontario",Jul-95,64.2
"Ottawa, Ontario",Aug-95,63.9
"Ottawa, Ontario",Sep-95,64.5
"Ottawa, Ontario",Oct-95,62.9
"Ottawa, Ontario",Nov-95,56.9
"Ottawa, Ontario",Dec-95,61.4
"Ottawa, Ontario",Jan-96,61.5
"Ottawa, Ontario",Feb-96,61.9
"Ottawa, Ontario",Mar-96,62.7
"Ottawa, Ontario",Apr-96,66.9
"Ottawa, Ontario",May-96,68.9
"Ottawa, Ontario",Jun-96,64.7
"Ottawa, Ontario",Jul-96,63.5
"Ottawa, Ontario",Aug-96,64.5
"Ottawa, Ontario",Sep-96,65.7
"Ottawa, Ontario",Oct-96,65.4
"Ottawa, Ontario",Nov-96,66.5
"Ottawa, Ontario",Dec-96,66.7
"Ottawa, Ontario",Jan-97,59.2
"Ottawa, Ontario",Feb-97,58.8
"Ottawa, Ontario",Mar-97,58.2
"Ottawa, Ontario",Apr-97,56.5
"Ottawa, Ontario",May-97,56.2
"Ottawa, Ontario",Jun-97,55.8
"Ottawa, Ontario",Jul-97,55.8
"Ottawa, Ontario",Aug-97,61.4
"Ottawa, Ontario",Sep-97,61.8
"Ottawa, Ontario",Oct-97,58
"Ottawa, Ontario",Nov-97,56.5
"Ottawa, Ontario",Dec-97,57.8
"Ottawa, Ontario",Jan-98,65.9
"Ottawa, Ontario",Feb-98,62.8
"Ottawa, Ontario",Mar-98,60.6
"Ottawa, Ontario",Apr-98,61.7
"Ottawa, Ontario",May-98,63.8
"Ottawa, Ontario",Jun-98,61.7
"Ottawa, Ontario",Jul-98,61.6
"Ottawa, Ontario",Aug-98,61
"Ottawa, Ontario",Sep-98,58.1
"Ottawa, Ontario",Oct-98,61.4
"Ottawa, Ontario",Nov-98,61.4
"Ottawa, Ontario",Dec-98,58.5
"Ottawa, Ontario",Jan-99,59.1
"Ottawa, Ontario",Feb-99,57.3
"Ottawa, Ontario",Mar-99,61.5
"Ottawa, Ontario",Apr-99,64.7
